pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
shop_1---escort_other_2	8	2	2	1	2	3	4	0	0	0	0	0	0
shop_1---escort_other_3	4	1	0	0	0	0	0	0	0	0	0	0	0
shop_1---home_1	722	516	318	211	146	108	87	64	59	61	39	45	151
shop_1---home_2	405	275	95	83	55	56	32	18	20	13	6	16	28
shop_1---home_3	75	35	25	17	5	2	6	9	3	5	1	2	3
shop_1---home_4	12	5	3	1	1	3	1	1	0	0	1	0	0
shop_1---home_5	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_1---leisure_1	217	137	52	34	21	14	18	15	10	8	2	6	13
shop_1---leisure_2	50	20	13	9	2	4	1	1	1	3	2	0	2
shop_1---leisure_3	2	4	4	1	2	0	0	1	0	0	2	1	0
shop_1---remote_home_1	1	0	1	0	1	0	0	0	0	0	0	0	0
shop_1---remote_work_1	9	3	2	1	0	1	1	1	0	1	0	0	3
shop_1---remote_work_2	2	3	0	2	0	1	0	0	0	0	0	0	0
shop_1---remote_work_3	0	0	0	0	0	0	0	0	0	0	0	1	0
shop_1---shop_2	328	135	61	42	28	26	27	14	15	8	2	6	28
shop_1---work_1	55	44	20	14	9	15	10	8	2	2	0	4	8
shop_1---work_2	148	60	22	14	18	8	6	7	2	2	1	2	17
shop_1---work_3	14	3	4	1	2	0	0	0	0	0	0	0	1
shop_1---work_4	0	0	1	0	0	1	0	0	0	1	0	0	0
shop_1---work_5	0	2	0	0	0	0	0	0	0	1	0	0	0
shop_2---education_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_2	0	0	2	0	0	0	0	0	0	0	0	0	0
shop_2---education_3	3	1	0	0	0	0	0	0	0	0	0	0	0
shop_2---escort_kids_1	0	1	2	0	1	0	0	0	0	0	0	0	0
shop_2---escort_kids_2	0	0	0	1	0	0	0	0	0	0	0	0	1
shop_2---escort_other_1	5	2	0	1	1	0	0	1	0	0	0	1	1
shop_2---escort_other_2	1	0	0	1	0	2	0	0	0	0	0	0	0
shop_2---home_1	203	143	83	61	43	30	31	19	17	10	6	11	28
shop_2---home_2	63	47	24	14	15	15	5	11	4	1	2	1	5
shop_2---home_3	30	18	6	4	4	3	2	3	0	1	1	1	1
shop_2---home_4	3	4	0	0	0	0	0	0	0	0	0	0	0
shop_2---home_5	0	0	0	0	0	1	0	0	0	0	0	0	0
shop_2---leisure_1	28	31	13	15	5	1	5	3	1	1	3	1	5
shop_2---leisure_2	9	5	7	3	4	4	1	0	3	1	0	1	1
shop_2---leisure_3	4	0	0	1	1	0	0	0	0	0	0	0	0
shop_2---leisure_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_home_1	1	1	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_work_1	2	3	4	1	1	1	1	0	0	0	0	0	0
shop_2---shop_3	58	27	14	8	3	6	6	6	4	2	2	1	5
shop_2---work_1	2	2	0	0	0	0	0	0	0	0	0	0	0
shop_2---work_2	15	10	4	3	1	0	0	0	1	0	0	0	5
shop_2---work_3	5	2	3	2	0	1	0	0	1	0	0	0	1
shop_2---work_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---escort_kids_2	0	1	0	0	0	0	0	1	0	0	0	0	0
shop_3---escort_other_1	0	0	0	1	0	0	0	0	0	0	1	0	0
shop_3---escort_other_2	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_3---home_1	65	34	27	5	8	6	9	4	3	0	2	1	4
shop_3---home_2	6	3	2	2	0	1	2	0	0	0	0	0	1
shop_3---home_3	7	4	4	2	0	1	0	0	0	0	0	0	0
shop_3---home_4	1	0	1	1	0	0	0	0	0	0	0	0	0
shop_3---leisure_1	5	5	5	0	1	1	0	0	2	0	0	0	1
shop_3---leisure_2	6	0	1	1	2	0	0	0	0	0	0	0	0
shop_3---leisure_3	3	0	0	0	0	1	0	0	0	1	0	0	0
shop_3---remote_work_3	1	0	0	0	0	0	0	0	0	0	0	0	1
shop_3---shop_4	20	17	2	1	0	1	2	0	0	0	2	0	0
shop_3---work_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_2	0	2	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_3	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_4	3	0	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_1	10	6	5	4	2	1	0	1	0	0	0	1	1
shop_4---home_2	2	3	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_3	1	0	0	1	0	0	0	0	1	0	0	0	0
shop_4---leisure_1	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_2	1	2	0	0	1	0	0	0	0	0	0	0	0
shop_4---leisure_3	1	0	0	1	0	0	0	0	0	0	0	0	1
shop_4---remote_work_4	0	0	0	0	1	0	0	0	0	0	0	0	1
shop_4---shop_5	4	3	0	0	1	1	0	0	0	0	0	0	0
shop_4---work_1	0	0	0	0	1	0	0	0	0	0	0	0	0
shop_5---home_1	2	2	0	1	0	2	1	0	0	0	0	0	0
shop_5---shop_6	2	0	1	0	0	2	0	0	0	0	0	0	0
shop_6---home_1	1	0	2	0	0	0	0	0	0	1	0	0	0
shop_6---home_2	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_7---home_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_1---education_1	0	3	11	1	3	7	1	1	0	3	3	4	10
work_1---escort_kids_1	1	3	3	2	1	0	3	1	1	1	0	0	1
work_1---escort_kids_2	3	4	1	2	3	1	1	1	1	3	1	3	0
work_1---escort_other_1	6	9	1	1	2	5	0	1	2	0	1	4	4
work_1---escort_other_2	0	0	0	0	1	0	1	0	1	0	0	0	2
work_1---home_1	130	127	145	144	115	102	84	88	86	79	85	142	189
work_1---home_2	186	255	206	158	141	104	89	61	56	50	52	66	97
work_1---home_3	9	5	4	4	3	0	0	0	4	3	0	2	0
work_1---home_4	0	0	0	1	0	1	0	0	0	0	0	0	0
work_1---leisure_1	343	161	71	54	47	29	33	31	23	21	13	15	40
work_1---leisure_2	12	5	1	1	0	1	1	1	0	1	0	0	4
work_1---remote_home_1	1	1	1	0	0	2	0	0	0	0	0	0	0
work_1---remote_work_1	39	43	41	38	16	23	14	9	9	5	1	4	18
work_1---remote_work_2	1	2	3	0	2	0	0	1	2	1	0	1	0
work_1---remote_work_3	0	1	0	0	1	0	1	0	0	1	0	0	0
work_1---shop_1	215	126	76	59	40	31	31	27	23	25	21	20	57
work_1---shop_2	14	10	8	1	1	3	2	0	0	0	0	0	3
work_1---work_2	28	14	3	6	5	2	3	2	4	5	4	5	15
work_2---education_1	1	0	0	2	0	2	2	1	1	0	2	1	3
work_2---escort_kids_1	0	4	0	1	1	0	0	0	0	0	3	0	1
work_2---escort_kids_2	1	0	0	0	0	0	0	0	0	1	0	0	1
work_2---escort_kids_3	0	1	1	0	0	0	0	0	0	0	0	0	0
work_2---escort_kids_4	0	1	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_other_1	2	2	4	2	0	0	3	0	0	1	0	1	1
work_2---escort_other_2	0	0	0	1	1	0	1	0	0	0	0	0	0
work_2---home_1	110	140	121	96	81	81	59	60	46	46	48	79	81
work_2---home_2	26	28	31	22	21	19	11	19	15	7	17	23	13
work_2---home_3	39	52	36	34	22	18	15	10	3	6	3	3	8
work_2---home_4	0	2	2	1	2	2	0	0	1	0	0	0	0
work_2---leisure_1	25	14	12	8	7	4	2	3	4	4	2	4	6
work_2---leisure_2	15	6	12	11	10	4	10	7	4	6	4	10	6
work_2---remote_home_1	0	0	1	0	0	0	0	0	0	0	0	0	0
work_2---remote_work_1	7	3	2	1	2	3	0	2	0	1	0	0	4
work_2---remote_work_2	8	5	3	2	1	1	1	3	0	1	0	0	2
work_2---remote_work_3	2	2	1	1	0	0	0	0	0	0	0	0	0
work_2---shop_1	60	40	25	17	17	9	10	17	4	4	6	7	13
work_2---shop_2	13	5	4	5	2	1	7	3	4	6	0	4	3
work_2---shop_3	2	3	0	1	1	0	1	0	0	0	0	0	0
work_2---shop_4	0	0	0	0	0	0	0	0	1	0	0	0	0
work_2---work_3	5	7	2	3	3	1	0	3	0	1	0	0	4
work_3---education_1	0	0	0	0	0	1	0	0	0	0	0	0	0
work_3---home_1	11	12	12	26	19	9	5	6	2	4	2	3	8
work_3---home_2	6	3	1	0	5	0	0	0	2	1	1	3	3
work_3---home_3	5	2	3	2	4	1	0	0	0	0	0	0	1
work_3---home_4	0	2	2	4	5	1	1	0	0	0	0	0	0
work_3---leisure_1	4	0	1	0	1	1	1	0	0	0	1	0	1
work_3---leisure_2	2	0	0	0	0	1	0	0	0	0	0	0	1
work_3---leisure_3	0	0	0	0	0	0	0	0	0	0	1	1	0
work_3---remote_work_1	0	0	0	1	1	0	0	0	0	0	0	1	0
work_3---remote_work_2	3	4	1	2	1	1	1	0	0	0	0	0	0
work_3---remote_work_3	2	2	1	1	0	1	1	0	0	0	0	0	2
work_3---shop_1	4	3	1	1	2	1	1	0	0	1	0	0	0
work_3---shop_2	2	0	0	0	0	0	0	0	0	0	0	1	0
work_3---shop_3	5	0	0	1	0	0	0	0	0	0	0	0	0
work_3---work_4	2	1	0	4	1	0	0	0	1	0	1	0	0
work_4---escort_other_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---home_1	8	5	3	5	5	5	1	3	2	2	1	2	0
work_4---home_3	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---leisure_1	0	0	0	1	0	0	0	0	0	0	0	0	0
work_4---remote_work_2	0	0	0	0	0	0	0	1	0	0	0	0	0
work_4---remote_work_4	0	0	1	0	0	0	0	0	0	0	0	0	1
work_4---shop_1	2	3	1	0	0	0	0	0	0	0	0	0	1
work_4---work_5	0	2	0	2	1	0	0	0	0	0	0	0	0
work_5---home_1	3	0	0	1	0	0	0	0	0	0	0	0	2
work_5---leisure_3	0	1	0	0	0	0	0	0	0	0	0	0	0
work_5---shop_2	0	0	0	0	0	0	1	2	0	0	0	0	0

average trip duration: 1332.3202009414185 seconds = 00:22:12
