pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
shop_1---escort_kids_3	0	0	0	0	0	0	1	0	0	0	0	0	0
shop_1---escort_kids_4	1	1	0	0	0	0	0	0	0	0	0	0	0
shop_1---escort_other_1	8	8	3	5	1	3	1	0	0	0	0	1	2
shop_1---escort_other_2	7	3	3	2	2	2	3	0	0	0	0	0	0
shop_1---escort_other_3	4	1	0	0	0	0	0	0	0	0	0	0	0
shop_1---home_1	748	538	340	223	166	107	102	58	57	49	38	40	61
shop_1---home_2	394	295	105	87	56	51	32	21	17	11	10	13	10
shop_1---home_3	76	36	29	14	8	5	6	5	2	4	1	2	0
shop_1---home_4	10	5	6	0	2	3	0	0	0	0	1	0	1
shop_1---home_5	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_1---leisure_1	230	130	49	47	30	10	19	13	8	2	3	2	4
shop_1---leisure_2	49	24	12	8	4	3	2	0	1	3	2	0	0
shop_1---leisure_3	2	6	2	1	3	0	1	1	0	0	0	1	0
shop_1---remote_home_1	1	0	0	1	1	0	0	0	0	0	0	0	0
shop_1---remote_work_1	10	4	2	1	1	0	0	1	1	2	0	0	0
shop_1---remote_work_2	1	4	0	2	0	1	0	0	0	0	0	0	0
shop_1---remote_work_3	0	0	0	0	0	0	0	0	0	0	0	1	0
shop_1---shop_2	330	151	66	53	29	25	22	8	14	8	4	8	2
shop_1---work_1	51	44	26	16	12	12	11	6	4	1	0	6	2
shop_1---work_2	155	62	27	20	13	9	7	6	3	2	0	0	3
shop_1---work_3	12	6	3	2	2	0	0	0	0	0	0	0	0
shop_1---work_4	0	1	0	0	0	1	0	0	0	1	0	0	0
shop_1---work_5	1	2	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_2	0	0	2	0	0	0	0	0	0	0	0	0	0
shop_2---education_3	3	1	0	0	0	0	0	0	0	0	0	0	0
shop_2---escort_kids_1	0	2	1	0	1	0	0	0	0	0	0	0	0
shop_2---escort_kids_2	0	0	1	1	0	0	0	0	0	0	0	0	0
shop_2---escort_other_1	5	3	0	0	1	1	0	1	0	0	1	0	0
shop_2---escort_other_2	1	1	0	1	0	0	1	0	0	0	0	0	0
shop_2---home_1	208	148	90	60	40	39	24	19	15	11	7	14	11
shop_2---home_2	72	47	24	12	15	11	9	9	2	1	2	2	1
shop_2---home_3	27	21	8	5	3	2	4	2	1	0	0	0	1
shop_2---home_4	3	3	0	0	0	0	0	0	0	0	0	0	1
shop_2---home_5	0	0	0	0	0	1	0	0	0	0	0	0	0
shop_2---leisure_1	31	28	14	16	6	2	4	3	2	1	2	1	2
shop_2---leisure_2	8	6	6	5	5	2	2	0	2	2	0	0	1
shop_2---leisure_3	4	0	1	1	0	0	0	0	0	0	0	0	0
shop_2---leisure_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_home_1	1	1	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_work_1	2	4	2	2	0	1	1	0	1	0	0	0	0
shop_2---shop_3	57	31	10	11	6	3	3	8	4	2	3	0	4
shop_2---work_1	2	1	1	0	0	0	0	0	0	0	0	0	0
shop_2---work_2	17	12	5	4	1	0	0	0	0	0	0	0	0
shop_2---work_3	7	2	2	1	0	1	0	0	1	0	0	0	1
shop_2---work_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---escort_kids_2	0	1	0	0	0	0	1	0	0	0	0	0	0
shop_3---escort_other_1	0	0	0	0	0	0	0	0	0	1	1	0	0
shop_3---escort_other_2	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_3---home_1	66	34	33	4	7	5	7	4	5	0	1	1	1
shop_3---home_2	5	5	2	2	0	0	2	0	0	1	0	0	0
shop_3---home_3	8	4	3	1	0	1	1	0	0	0	0	0	0
shop_3---home_4	1	1	1	0	0	0	0	0	0	0	0	0	0
shop_3---leisure_1	5	6	4	2	1	1	1	0	0	0	0	0	0
shop_3---leisure_2	6	0	0	3	0	0	0	1	0	0	0	0	0
shop_3---leisure_3	3	0	0	0	0	0	0	0	1	1	0	0	0
shop_3---remote_work_3	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_3---shop_4	22	17	1	0	1	1	3	0	0	0	0	0	0
shop_3---work_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_2	0	2	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_3	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_4	3	0	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_1	12	9	5	2	2	0	0	0	0	0	0	1	0
shop_4---home_2	1	3	0	0	0	1	0	0	0	0	0	0	0
shop_4---home_3	1	0	0	1	0	0	0	0	1	0	0	0	0
shop_4---leisure_1	1	0	0	0	0	0	0	0	1	0	0	0	0
shop_4---leisure_2	1	2	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_3	2	0	1	0	0	0	0	0	0	0	0	0	0
shop_4---remote_work_4	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_4---shop_5	4	2	0	0	1	1	1	0	0	0	0	0	0
shop_4---work_1	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_5---home_1	3	0	0	2	1	2	0	0	0	0	0	0	0
shop_5---shop_6	2	0	1	0	0	2	0	0	0	0	0	0	0
shop_6---home_1	1	0	2	0	0	0	0	0	0	1	0	0	0
shop_6---home_2	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_7---home_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_1---education_1	0	2	9	2	1	8	2	3	0	4	3	3	10
work_1---escort_kids_1	2	5	2	4	1	0	0	0	1	0	0	0	2
work_1---escort_kids_2	3	4	2	3	2	0	0	2	0	2	1	4	1
work_1---escort_other_1	7	8	3	1	2	2	2	0	3	0	1	5	2
work_1---escort_other_2	0	0	0	0	0	2	2	1	0	0	0	0	0
work_1---home_1	130	148	164	128	128	102	97	93	104	81	92	133	116
work_1---home_2	190	262	226	169	137	124	85	58	49	47	47	66	61
work_1---home_3	10	3	4	5	3	0	0	0	5	2	0	2	0
work_1---home_4	0	0	0	2	0	0	0	0	0	0	0	0	0
work_1---leisure_1	349	172	85	58	45	38	27	30	21	19	10	16	11
work_1---leisure_2	12	7	2	0	2	1	1	1	0	0	0	0	1
work_1---remote_home_1	1	1	1	0	1	1	0	0	0	0	0	0	0
work_1---remote_work_1	31	47	42	34	21	25	19	11	9	8	3	2	8
work_1---remote_work_2	1	2	1	1	3	1	0	2	0	1	0	1	0
work_1---remote_work_3	0	1	1	1	0	0	0	0	0	1	0	0	0
work_1---shop_1	221	125	89	64	46	49	22	24	28	21	23	21	18
work_1---shop_2	13	13	11	1	1	3	0	0	0	0	0	0	0
work_1---work_2	29	15	6	7	7	3	4	3	2	6	6	3	5
work_2---education_1	0	2	1	1	1	1	2	1	1	0	0	3	2
work_2---escort_kids_1	1	3	0	0	1	0	1	0	1	0	2	0	1
work_2---escort_kids_2	1	0	0	0	0	0	1	0	0	1	0	0	0
work_2---escort_kids_3	1	1	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_kids_4	0	1	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_other_1	3	3	4	1	3	0	0	0	0	1	0	0	1
work_2---escort_other_2	0	0	0	1	0	2	0	0	0	0	0	0	0
work_2---home_1	118	136	114	117	83	71	70	59	47	45	47	77	64
work_2---home_2	27	32	27	27	17	19	14	20	13	11	15	18	12
work_2---home_3	40	49	41	38	17	13	13	13	3	6	4	3	9
work_2---home_4	1	2	2	2	2	0	1	0	0	0	0	0	0
work_2---leisure_1	25	12	17	7	8	2	4	1	4	6	2	1	6
work_2---leisure_2	16	9	10	14	5	5	10	9	4	9	3	9	2
work_2---remote_home_1	0	0	0	0	0	1	0	0	0	0	0	0	0
work_2---remote_work_1	6	4	2	3	3	1	0	2	1	1	0	0	2
work_2---remote_work_2	8	4	4	2	3	0	4	0	1	0	0	0	1
work_2---remote_work_3	2	1	2	1	0	0	0	0	0	0	0	0	0
work_2---shop_1	58	45	36	15	17	14	8	10	2	2	3	9	10
work_2---shop_2	14	5	3	7	2	2	7	2	3	3	3	4	2
work_2---shop_3	2	4	1	0	0	0	1	0	0	0	0	0	0
work_2---shop_4	0	0	0	0	0	0	0	0	1	0	0	0	0
work_2---work_3	5	7	3	4	6	1	0	1	0	0	1	0	1
work_3---education_1	0	0	0	0	0	1	0	0	0	0	0	0	0
work_3---home_1	13	11	15	26	11	15	8	7	1	4	2	5	1
work_3---home_2	7	2	2	2	3	2	0	0	2	2	0	3	0
work_3---home_3	5	3	2	3	2	2	0	0	1	0	0	0	0
work_3---home_4	0	1	3	4	5	1	1	0	0	0	0	0	0
work_3---leisure_1	4	1	1	1	3	0	0	0	0	0	0	0	0
work_3---leisure_2	2	0	1	0	0	0	0	0	0	0	0	0	1
work_3---leisure_3	0	0	0	0	0	0	0	0	0	0	1	1	0
work_3---remote_work_1	0	1	0	0	1	0	0	0	0	0	0	1	0
work_3---remote_work_2	3	5	0	1	2	1	0	0	0	0	0	0	1
work_3---remote_work_3	1	3	1	2	0	1	1	0	0	0	0	0	1
work_3---shop_1	5	3	0	1	1	1	2	0	0	0	0	0	1
work_3---shop_2	2	0	0	0	0	0	0	0	0	0	0	1	0
work_3---shop_3	6	0	0	0	0	0	0	0	0	0	0	0	0
work_3---work_4	3	0	1	3	0	1	0	0	0	0	1	0	1
work_4---escort_other_1	0	1	0	0	0	0	0	0	0	0	0	0	0
work_4---home_1	8	5	2	5	4	6	1	3	2	2	1	3	0
work_4---home_3	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---leisure_1	0	0	1	0	0	0	0	0	0	0	0	0	0
work_4---remote_work_2	0	0	0	1	0	0	0	0	0	0	0	0	0
work_4---remote_work_4	0	0	1	0	0	0	1	0	0	0	0	0	0
work_4---shop_1	3	3	1	0	0	0	0	0	0	0	0	0	0
work_4---work_5	0	1	0	1	2	0	0	0	0	0	0	0	1
work_5---home_1	3	0	0	1	0	0	0	0	0	1	0	0	1
work_5---leisure_3	0	0	0	1	0	0	0	0	0	0	0	0	0
work_5---shop_2	0	0	0	0	0	1	1	1	0	0	0	0	0

average trip duration: 1116.552305827654 seconds = 00:18:36
