time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_av	arrivals_av	stuck_av	en-route_av	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01:05:00	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01:10:00	4200	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1
01:15:00	4500	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1
01:20:00	4800	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1
01:25:00	5100	3	1	0	5	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	1	0	0	0	1
01:30:00	5400	2	1	0	6	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1	1	0	0	2
01:35:00	5700	0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2
01:40:00	6000	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
01:45:00	6300	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
01:50:00	6600	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
01:55:00	6900	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2
02:00:00	7200	2	0	0	5	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	2
02:05:00	7500	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
02:10:00	7800	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2
02:15:00	8100	1	1	0	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2
02:20:00	8400	1	1	0	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2
02:25:00	8700	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
02:30:00	9000	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
02:35:00	9300	1	1	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1
02:40:00	9600	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
02:45:00	9900	1	1	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
02:50:00	10200	4	0	0	6	0	0	0	0	0	0	0	1	4	0	0	4	0	0	0	0	0	0	0	1
02:55:00	10500	1	1	0	6	0	0	0	0	0	0	0	1	1	1	0	4	0	0	0	0	0	0	0	1
03:00:00	10800	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1
03:05:00	11100	2	2	0	6	0	0	0	0	0	0	0	1	2	1	0	5	0	0	0	0	0	1	0	0
03:10:00	11400	1	1	0	6	0	0	0	0	0	0	0	1	1	1	0	5	0	0	0	0	0	0	0	0
03:15:00	11700	2	2	0	6	0	0	0	0	0	0	0	1	2	2	0	5	0	0	0	0	0	0	0	0
03:20:00	12000	1	2	0	5	0	0	0	0	0	0	0	1	1	2	0	4	0	0	0	0	0	0	0	0
03:25:00	12300	3	2	0	6	0	0	0	0	0	0	0	1	2	2	0	4	0	0	0	0	1	0	0	1
03:30:00	12600	2	3	0	5	1	0	0	1	0	0	0	1	1	3	0	2	0	0	0	0	0	0	0	1
03:35:00	12900	1	3	0	3	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	1
03:40:00	13200	3	0	0	6	0	0	0	1	0	0	0	1	3	0	0	3	0	0	0	0	0	0	0	1
03:45:00	13500	7	2	0	11	0	0	0	1	1	0	0	2	2	2	0	3	2	0	0	2	2	0	0	3
03:50:00	13800	7	0	0	18	0	0	0	1	0	0	0	2	5	0	0	8	1	0	0	3	1	0	0	4
03:55:00	14100	8	4	0	22	0	1	0	0	0	0	0	2	5	3	0	10	0	0	0	3	3	0	0	7
04:00:00	14400	10	5	0	27	0	0	0	0	0	1	0	1	8	3	0	15	1	0	0	4	1	1	0	7
04:05:00	14700	4	4	0	27	0	0	0	0	0	0	0	1	3	1	0	17	0	0	0	4	1	3	0	5
04:10:00	15000	4	3	0	28	0	0	0	0	0	0	0	1	4	2	0	19	0	0	0	4	0	1	0	4
04:15:00	15300	10	7	0	31	1	0	0	1	0	0	0	1	8	7	0	20	0	0	0	4	1	0	0	5
04:20:00	15600	10	10	0	31	0	0	0	1	0	0	0	1	5	8	0	17	2	0	0	6	3	2	0	6
04:25:00	15900	9	8	0	32	0	0	0	1	1	0	0	2	5	6	0	16	0	0	0	6	3	2	0	7
04:30:00	16200	10	10	0	32	1	1	0	1	1	0	0	3	5	5	0	16	0	0	0	6	3	4	0	6
04:35:00	16500	6	4	0	34	2	0	0	3	0	0	0	3	3	2	0	17	0	1	0	5	1	1	0	6
04:40:00	16800	9	12	0	31	1	2	0	2	3	1	0	5	4	7	0	14	1	1	0	5	0	1	0	5
04:45:00	17100	8	10	0	29	0	0	0	2	0	1	0	4	4	6	0	12	2	2	0	5	2	1	0	6
04:50:00	17400	9	7	0	31	0	1	0	1	1	1	0	4	6	4	0	14	1	0	0	6	1	1	0	6
04:55:00	17700	16	4	0	43	0	0	0	1	1	1	0	4	9	3	0	20	5	0	0	11	1	0	0	7
05:00:00	18000	15	8	0	50	1	0	0	2	1	1	0	4	7	6	0	21	5	0	0	16	1	1	0	7
05:05:00	18300	23	11	0	62	0	1	0	1	4	0	0	8	14	8	0	27	3	1	0	18	2	1	0	8
05:10:00	18600	22	12	0	72	3	0	0	4	0	1	0	7	9	10	0	26	5	0	0	23	5	1	0	12
05:15:00	18900	43	12	0	103	1	2	0	3	2	0	0	9	27	10	0	43	9	0	0	32	4	0	0	16
05:20:00	19200	43	29	0	117	3	0	0	6	2	2	0	9	26	22	0	47	9	3	0	38	3	2	0	17
05:25:00	19500	55	27	0	145	0	0	0	6	3	2	0	10	36	18	0	65	12	2	0	48	4	5	0	16
05:30:00	19800	52	30	0	167	1	2	0	5	1	2	0	9	31	23	0	73	14	1	0	61	5	2	0	19
05:35:00	20100	54	32	0	189	0	1	0	4	2	1	0	10	29	25	0	77	20	5	0	76	3	0	0	22
05:40:00	20400	49	30	0	208	0	1	0	3	1	1	0	10	31	20	0	88	12	3	0	85	5	5	0	22
05:45:00	20700	82	35	0	255	3	0	0	6	10	4	0	16	40	24	0	104	23	2	0	106	6	5	0	23
05:50:00	21000	87	48	0	294	3	2	0	7	6	2	0	20	43	31	0	116	25	7	0	124	10	6	0	27
05:55:00	21300	96	42	0	348	2	1	0	8	4	2	0	22	49	30	0	135	29	6	0	147	12	3	0	36
06:00:00	21600	96	57	0	387	2	1	0	9	7	2	0	27	47	41	0	141	35	8	0	174	5	5	0	36
06:05:00	21900	104	62	0	429	4	2	0	11	6	4	0	29	53	37	0	157	36	10	0	200	5	9	0	32
06:10:00	22200	135	61	0	503	6	2	0	15	9	4	0	34	69	38	0	188	33	11	0	222	18	6	0	44
06:15:00	22500	146	87	0	562	2	1	0	16	4	8	0	30	87	51	0	224	39	12	0	249	14	15	0	43
06:20:00	22800	166	94	0	634	1	2	0	15	6	5	0	31	97	60	0	261	43	19	0	273	19	8	0	54
06:25:00	23100	167	117	0	684	4	1	0	18	10	8	0	33	103	69	0	295	33	27	0	279	17	12	0	59
06:30:00	23400	197	111	0	770	4	2	0	20	9	7	0	35	103	69	0	329	54	16	0	317	27	17	0	69
