pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
shop_1---escort_other_3	3	2	0	0	0	0	0	0	0	0	0	0	0
shop_1---home_1	713	509	312	218	154	93	89	69	63	51	30	37	175
shop_1---home_2	414	260	109	73	58	42	38	19	17	12	7	11	41
shop_1---home_3	76	33	27	10	10	3	9	5	4	3	2	1	5
shop_1---home_4	11	6	3	2	1	4	0	0	0	0	0	0	1
shop_1---home_5	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_1---leisure_1	223	129	47	37	24	8	15	17	9	5	4	3	25
shop_1---leisure_2	48	19	13	8	3	3	2	2	0	2	2	1	4
shop_1---leisure_3	3	4	2	1	2	2	0	1	1	0	0	1	0
shop_1---remote_home_1	1	1	0	0	1	0	0	0	0	0	0	0	0
shop_1---remote_work_1	9	1	3	3	0	1	0	0	0	1	0	0	4
shop_1---remote_work_2	1	4	0	1	0	1	0	0	0	0	0	0	0
shop_1---remote_work_3	0	0	0	0	0	0	0	0	0	0	0	0	1
shop_1---shop_2	324	142	63	45	26	22	23	7	9	9	2	9	39
shop_1---work_1	49	44	21	13	15	9	9	8	2	2	1	6	12
shop_1---work_2	145	57	22	16	15	12	7	5	2	4	1	0	18
shop_1---work_3	13	5	3	1	1	0	0	0	0	0	0	0	2
shop_1---work_4	0	1	0	0	0	1	0	0	0	1	0	0	0
shop_1---work_5	1	2	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_2	0	0	2	0	0	0	0	0	0	0	0	0	0
shop_2---education_3	3	0	0	0	0	0	0	0	1	0	0	0	0
shop_2---escort_kids_1	0	2	1	1	0	0	0	0	0	0	0	0	0
shop_2---escort_kids_2	0	0	0	0	1	0	0	0	0	0	0	0	1
shop_2---escort_other_1	5	4	0	0	1	1	0	0	1	0	0	0	0
shop_2---escort_other_2	1	0	0	1	0	1	0	0	0	0	0	0	0
shop_2---home_1	199	135	79	67	40	31	23	23	15	8	8	12	39
shop_2---home_2	65	45	24	18	15	15	5	10	4	1	2	1	2
shop_2---home_3	29	17	5	2	4	4	3	2	1	1	1	0	5
shop_2---home_4	3	3	1	0	0	0	0	0	0	0	0	0	0
shop_2---home_5	0	0	0	0	0	1	0	0	0	0	0	0	0
shop_2---leisure_1	27	30	13	11	6	5	3	3	0	1	2	0	9
shop_2---leisure_2	8	6	6	4	6	1	1	0	4	2	0	0	1
shop_2---leisure_3	4	0	1	1	0	0	0	0	0	0	0	0	0
shop_2---leisure_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_home_1	0	0	1	1	0	0	0	0	0	0	0	0	0
shop_2---remote_work_1	1	6	3	1	1	0	1	0	0	0	0	0	0
shop_2---shop_3	56	28	12	6	11	4	4	5	3	3	2	3	5
shop_2---work_1	2	2	0	0	0	0	0	0	0	0	0	0	0
shop_2---work_2	16	10	5	3	1	1	0	0	0	1	0	0	2
shop_2---work_3	6	3	3	2	1	0	0	0	0	0	0	0	0
shop_2---work_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---escort_kids_2	0	1	0	0	0	0	0	1	0	0	0	0	0
shop_3---escort_other_1	0	1	0	0	0	0	0	0	0	1	0	0	0
shop_3---escort_other_2	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_3---home_1	71	35	21	3	6	8	7	3	6	0	2	1	5
shop_3---home_2	6	3	2	1	1	0	2	0	0	0	1	0	1
shop_3---home_3	8	2	2	3	1	2	0	0	0	0	0	0	0
shop_3---home_4	1	2	0	0	0	0	0	0	0	0	0	0	0
shop_3---leisure_1	5	5	2	1	1	1	1	2	0	0	0	1	1
shop_3---leisure_2	5	1	0	3	0	1	0	0	0	0	0	0	0
shop_3---leisure_3	2	0	0	1	0	0	0	0	1	1	0	0	0
shop_3---remote_work_3	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_3---shop_4	18	18	1	1	0	2	1	0	0	0	1	0	1
shop_3---work_1	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_2	0	2	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_3	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_4	3	0	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_1	8	8	9	2	1	0	0	1	0	0	0	1	1
shop_4---home_2	2	2	1	0	0	0	0	0	0	0	0	0	0
shop_4---home_3	1	0	0	1	0	0	1	0	0	0	0	0	0
shop_4---leisure_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_2	1	1	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_3	2	0	0	0	1	0	0	0	0	0	0	0	0
shop_4---remote_work_4	0	1	1	0	0	0	0	0	0	0	0	0	0
shop_4---shop_5	3	3	0	2	0	1	0	0	0	0	0	0	0
shop_4---work_1	0	0	0	0	1	0	0	0	0	0	0	0	0
shop_5---home_1	2	1	1	2	0	2	0	0	0	0	0	0	0
shop_5---shop_6	2	0	0	0	0	2	0	0	0	0	0	0	0
shop_6---home_1	0	0	2	0	0	0	0	0	0	1	0	0	0
shop_6---home_2	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_7---home_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_1---education_1	1	3	5	2	6	5	0	3	2	3	3	5	9
work_1---escort_kids_1	2	4	3	2	3	0	1	0	1	0	0	0	1
work_1---escort_kids_2	3	3	3	2	2	3	1	1	0	2	1	2	1
work_1---escort_other_1	6	6	4	2	2	2	1	1	3	1	1	5	2
work_1---escort_other_2	0	0	0	1	0	3	1	0	0	0	0	0	0
work_1---home_1	122	133	146	139	118	107	85	93	77	82	78	139	195
work_1---home_2	184	258	221	166	138	114	71	69	52	47	49	58	94
work_1---home_3	8	5	5	2	2	0	0	0	5	2	1	2	2
work_1---home_4	0	0	0	1	0	1	0	0	0	0	0	0	0
work_1---leisure_1	341	162	77	48	38	37	29	28	14	17	11	14	65
work_1---leisure_2	12	6	1	1	0	1	1	1	0	1	0	0	3
work_1---remote_home_1	1	1	1	0	0	2	0	0	0	0	0	0	0
work_1---remote_work_1	44	43	38	30	16	19	12	13	6	6	5	6	22
work_1---remote_work_2	1	4	0	1	2	0	0	0	2	1	1	1	0
work_1---remote_work_3	0	1	1	0	1	0	0	1	0	0	0	0	0
work_1---shop_1	222	122	84	55	37	40	36	24	19	24	15	20	52
work_1---shop_2	12	10	10	1	2	3	0	0	0	0	0	0	4
work_1---work_2	27	12	9	6	7	3	5	2	3	3	6	1	12
work_2---education_1	1	0	0	2	0	3	2	1	1	1	0	1	3
work_2---escort_kids_1	0	3	1	0	1	1	0	0	0	1	1	1	1
work_2---escort_kids_2	1	0	0	0	0	0	0	0	0	1	0	0	1
work_2---escort_kids_3	0	2	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_kids_4	0	1	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_other_1	2	3	0	1	2	3	2	0	2	1	0	0	0
work_2---escort_other_2	0	0	2	0	0	0	0	1	0	0	0	0	0
work_2---home_1	107	147	107	100	84	84	62	48	55	40	44	78	84
work_2---home_2	30	25	32	20	25	13	14	19	15	12	16	21	9
work_2---home_3	42	50	43	29	19	16	8	9	6	7	4	2	14
work_2---home_4	0	2	2	1	2	2	0	0	0	0	1	0	0
work_2---leisure_1	21	19	10	8	8	2	5	2	3	6	3	1	7
work_2---leisure_2	15	11	8	12	4	9	9	6	5	7	4	9	4
work_2---remote_home_1	0	0	0	0	0	0	0	1	0	0	0	0	0
work_2---remote_work_1	6	3	5	3	1	1	1	1	0	1	0	0	3
work_2---remote_work_2	10	4	3	3	0	1	1	2	2	1	0	0	0
work_2---remote_work_3	1	3	1	0	1	0	0	0	0	0	0	0	0
work_2---shop_1	63	37	26	19	15	10	5	11	3	6	5	10	19
work_2---shop_2	14	4	5	3	5	1	6	4	3	1	3	3	5
work_2---shop_3	2	2	1	1	1	0	1	0	0	0	0	0	0
work_2---shop_4	0	0	0	0	0	0	0	0	1	0	0	0	0
work_2---work_3	5	7	3	4	4	0	3	1	0	0	0	1	1
work_3---education_1	0	0	0	0	0	1	0	0	0	0	0	0	0
work_3---home_1	12	14	13	26	21	8	5	7	1	3	1	3	3
work_3---home_2	7	2	1	3	1	1	2	0	3	2	0	3	0
work_3---home_3	3	3	1	6	3	0	0	0	0	0	0	0	2
work_3---home_4	0	2	2	4	5	1	1	0	0	0	0	0	0
work_3---leisure_1	4	0	1	3	1	1	0	0	0	0	0	0	0
work_3---leisure_2	2	0	0	0	0	1	0	1	0	0	0	0	0
work_3---leisure_3	0	0	0	0	0	0	0	0	0	0	1	1	0
work_3---remote_work_1	0	1	0	1	0	0	0	0	0	0	0	1	0
work_3---remote_work_2	5	2	1	1	0	2	0	0	1	0	0	0	0
work_3---remote_work_3	1	3	1	1	0	1	2	0	0	0	0	0	1
work_3---shop_1	4	3	1	0	1	2	1	0	0	0	0	0	2
work_3---shop_2	2	0	0	0	0	0	0	0	0	0	0	1	0
work_3---shop_3	5	0	0	1	0	0	0	0	0	0	0	0	0
work_3---work_4	2	1	1	3	1	1	0	0	0	1	0	0	0
work_4---escort_other_1	0	1	0	0	0	0	0	0	0	0	0	0	0
work_4---home_1	8	7	3	5	4	4	2	3	2	1	1	2	0
work_4---home_3	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---leisure_1	0	0	0	1	0	0	0	0	0	0	0	0	0
work_4---remote_work_2	0	0	0	0	0	0	0	0	0	0	0	0	1
work_4---remote_work_4	0	1	0	0	0	0	1	0	0	0	0	0	0
work_4---shop_1	3	2	2	0	0	0	0	0	0	0	0	0	0
work_4---work_5	0	3	1	0	1	0	0	0	0	0	0	0	0
work_5---home_1	3	0	0	1	0	0	0	0	1	0	1	0	0
work_5---leisure_3	1	0	0	0	0	0	0	0	0	0	0	0	0
work_5---shop_2	0	0	0	0	0	0	1	2	0	0	0	0	0

average trip duration: 1459.53388909741 seconds = 00:24:19
