pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
shop_1---escort_other_2	7	4	3	1	2	1	3	0	0	0	1	0	0
shop_1---escort_other_3	5	0	0	0	0	0	0	0	0	0	0	0	0
shop_1---home_1	733	507	329	224	155	98	85	68	52	52	31	40	152
shop_1---home_2	400	261	115	69	58	46	29	29	20	11	7	15	42
shop_1---home_3	77	34	26	16	7	3	7	5	3	5	1	1	3
shop_1---home_4	12	5	2	3	1	2	0	0	1	0	1	0	1
shop_1---home_5	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_1---leisure_1	224	132	47	32	25	12	18	14	9	7	3	5	19
shop_1---leisure_2	52	19	11	9	4	3	2	1	1	2	2	0	2
shop_1---leisure_3	3	3	4	2	2	0	0	1	1	0	0	1	0
shop_1---remote_home_1	1	0	0	1	1	0	0	0	0	0	0	0	0
shop_1---remote_work_1	9	3	2	2	0	1	2	0	0	1	0	0	2
shop_1---remote_work_2	1	4	0	1	0	1	0	0	0	0	0	0	1
shop_1---remote_work_3	0	0	0	0	0	0	0	1	0	0	0	0	0
shop_1---shop_2	325	143	56	44	26	23	24	9	11	7	3	8	41
shop_1---work_1	53	39	17	12	10	17	9	12	3	1	1	5	12
shop_1---work_2	146	61	24	14	18	8	5	5	3	6	2	1	14
shop_1---work_3	12	4	2	2	3	0	0	0	0	0	0	0	2
shop_1---work_4	0	1	0	0	0	1	0	0	0	1	0	0	0
shop_1---work_5	0	2	0	0	0	0	0	0	0	0	0	0	1
shop_2---education_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_2	0	0	2	0	0	0	0	0	0	0	0	0	0
shop_2---education_3	2	1	0	0	0	0	0	0	0	0	1	0	0
shop_2---escort_kids_1	1	2	0	1	0	0	0	0	0	0	0	0	0
shop_2---escort_kids_2	0	0	0	1	1	0	0	0	0	0	0	0	0
shop_2---escort_other_1	5	3	0	0	2	0	0	1	0	0	0	0	1
shop_2---escort_other_2	1	0	0	0	0	1	1	0	0	0	0	0	1
shop_2---home_1	207	140	82	66	47	25	24	24	16	6	6	10	29
shop_2---home_2	58	51	24	16	14	14	5	9	2	1	4	1	8
shop_2---home_3	29	15	8	6	3	3	1	3	1	0	2	0	3
shop_2---home_4	3	3	0	0	0	0	0	0	0	0	0	0	1
shop_2---home_5	0	0	0	0	0	0	1	0	0	0	0	0	0
shop_2---leisure_1	26	30	14	12	6	2	5	4	0	1	2	1	9
shop_2---leisure_2	8	6	9	4	4	1	2	0	2	1	0	0	2
shop_2---leisure_3	4	0	1	1	0	0	0	0	0	0	0	0	0
shop_2---leisure_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_home_1	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_2---remote_work_1	1	5	3	1	1	1	1	0	0	0	0	0	0
shop_2---shop_3	58	25	15	9	2	8	6	3	4	3	2	3	4
shop_2---work_1	2	1	0	0	0	0	0	0	0	0	0	0	1
shop_2---work_2	17	9	7	2	1	0	0	0	0	0	0	0	3
shop_2---work_3	5	2	2	3	1	0	0	0	1	0	0	0	1
shop_2---work_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---escort_kids_2	0	1	0	0	0	0	0	0	0	1	0	0	0
shop_3---escort_other_1	0	1	0	0	0	0	0	0	0	1	0	0	0
shop_3---escort_other_2	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_3---home_1	70	36	18	5	10	7	8	3	4	0	2	1	4
shop_3---home_2	7	3	2	1	1	0	2	0	1	0	0	0	0
shop_3---home_3	8	3	2	4	0	1	0	0	0	0	0	0	0
shop_3---home_4	1	1	0	1	0	0	0	0	0	0	0	0	0
shop_3---leisure_1	6	5	2	1	2	2	0	1	1	0	0	0	0
shop_3---leisure_2	5	1	0	2	0	0	2	0	0	0	0	0	0
shop_3---leisure_3	3	0	1	0	0	0	0	0	0	1	0	0	0
shop_3---remote_work_3	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_3---shop_4	20	17	4	0	0	1	1	1	0	0	0	0	1
shop_3---work_1	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_2	0	2	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_3	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_4	3	0	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_1	9	12	4	3	0	1	0	0	0	0	0	1	1
shop_4---home_2	2	3	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_3	1	0	0	1	0	0	0	0	1	0	0	0	0
shop_4---leisure_1	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_2	1	2	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_3	2	1	0	0	0	0	0	0	0	0	0	0	0
shop_4---remote_work_4	0	1	0	0	1	0	0	0	0	0	0	0	0
shop_4---shop_5	3	2	0	3	0	1	0	0	0	0	0	0	0
shop_4---work_1	0	0	0	0	1	0	0	0	0	0	0	0	0
shop_5---home_1	2	2	2	0	0	2	0	0	0	0	0	0	0
shop_5---shop_6	2	0	1	0	0	2	0	0	0	0	0	0	0
shop_6---home_1	1	0	2	0	0	0	0	0	0	1	0	0	0
shop_6---home_2	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_7---home_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_1---education_1	0	5	6	1	4	5	1	4	0	4	2	5	10
work_1---escort_kids_1	1	4	4	3	1	0	1	1	2	0	0	0	0
work_1---escort_kids_2	3	4	1	2	2	3	0	1	0	2	1	3	2
work_1---escort_other_1	10	5	0	3	1	3	0	2	3	0	1	5	3
work_1---escort_other_2	0	0	0	1	1	2	1	0	0	0	0	0	0
work_1---home_1	122	136	150	140	120	108	82	87	82	80	83	139	187
work_1---home_2	191	252	197	172	140	126	64	69	59	48	46	60	97
work_1---home_3	9	3	5	3	2	1	0	0	5	2	0	2	2
work_1---home_4	0	0	0	2	0	0	0	0	0	0	0	0	0
work_1---leisure_1	344	162	80	57	40	35	31	22	19	16	11	16	48
work_1---leisure_2	12	7	1	0	1	1	1	1	0	0	0	0	3
work_1---remote_home_1	1	1	0	1	0	2	0	0	0	0	0	0	0
work_1---remote_work_1	42	44	37	28	21	20	12	13	10	6	0	7	20
work_1---remote_work_2	2	2	0	2	2	0	1	0	1	0	1	1	1
work_1---remote_work_3	0	1	0	1	0	0	0	0	1	0	0	0	1
work_1---shop_1	220	124	82	51	43	39	34	25	28	23	18	18	46
work_1---shop_2	14	10	10	1	2	1	0	0	0	0	0	0	4
work_1---work_2	27	11	5	6	6	4	4	8	2	4	6	1	12
work_2---education_1	1	0	0	2	1	1	3	2	0	0	0	1	4
work_2---escort_kids_1	1	3	0	0	0	2	0	0	0	1	1	1	1
work_2---escort_kids_2	1	0	0	0	0	0	0	0	0	1	0	0	1
work_2---escort_kids_3	0	1	0	0	0	1	0	0	0	0	0	0	0
work_2---escort_kids_4	0	1	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_other_1	3	3	3	0	1	1	3	0	0	1	0	1	0
work_2---escort_other_2	0	0	1	1	0	1	0	0	0	0	0	0	0
work_2---home_1	106	139	126	110	75	75	60	55	52	46	37	81	86
work_2---home_2	26	27	30	23	18	19	16	20	13	9	17	22	12
work_2---home_3	40	54	36	28	21	19	14	8	3	6	6	4	10
work_2---home_4	0	2	2	1	2	1	1	0	0	0	0	1	0
work_2---leisure_1	24	17	15	4	8	2	4	2	5	5	1	2	6
work_2---leisure_2	18	9	12	7	5	5	12	8	5	5	2	11	6
work_2---remote_home_1	0	0	0	0	0	0	0	1	0	0	0	0	0
work_2---remote_work_1	7	1	4	4	0	1	0	2	0	1	1	0	4
work_2---remote_work_2	8	6	2	1	1	0	3	1	1	3	0	0	1
work_2---remote_work_3	1	1	3	0	1	0	0	0	0	0	0	0	0
work_2---shop_1	61	46	27	17	14	11	5	14	6	2	5	8	13
work_2---shop_2	16	2	7	3	4	3	5	3	3	3	0	4	4
work_2---shop_3	2	2	0	2	1	0	1	0	0	0	0	0	0
work_2---shop_4	0	0	0	0	0	0	0	0	1	0	0	0	0
work_2---work_3	3	8	1	5	5	1	1	0	0	0	1	0	4
work_3---education_1	0	0	0	0	0	1	0	0	0	0	0	0	0
work_3---home_1	13	13	10	27	20	8	6	8	1	3	3	3	4
work_3---home_2	6	2	4	1	4	0	0	1	2	1	0	3	1
work_3---home_3	5	3	1	4	3	0	0	1	0	0	0	0	1
work_3---home_4	0	2	2	4	5	1	1	0	0	0	0	0	0
work_3---leisure_1	4	0	1	1	0	1	2	0	0	0	0	0	1
work_3---leisure_2	2	1	0	0	0	0	0	0	1	0	0	0	0
work_3---leisure_3	0	0	0	0	0	0	0	0	0	0	1	1	0
work_3---remote_work_1	0	1	0	0	1	0	0	0	0	0	0	0	1
work_3---remote_work_2	3	3	2	3	0	1	0	0	0	0	0	0	1
work_3---remote_work_3	0	3	2	0	0	1	1	1	0	1	0	0	1
work_3---shop_1	4	3	1	2	0	1	0	0	2	0	0	0	1
work_3---shop_2	2	0	0	0	0	0	0	0	0	0	0	1	0
work_3---shop_3	5	0	0	1	0	0	0	0	0	0	0	0	0
work_3---work_4	3	0	2	3	0	1	0	0	0	1	0	0	0
work_4---escort_other_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---home_1	8	5	4	5	4	4	2	2	2	2	1	2	1
work_4---home_3	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---leisure_1	0	0	0	1	0	0	0	0	0	0	0	0	0
work_4---remote_work_2	0	1	0	0	0	0	0	0	0	0	0	0	0
work_4---remote_work_4	0	1	0	0	0	0	1	0	0	0	0	0	0
work_4---shop_1	3	2	1	0	0	0	0	0	0	0	0	1	0
work_4---work_5	0	1	0	2	1	0	0	0	0	0	0	0	1
work_5---home_1	2	1	0	0	0	0	0	0	0	0	2	0	1
work_5---leisure_3	0	0	1	0	0	0	0	0	0	0	0	0	0
work_5---shop_2	0	0	0	0	0	0	1	2	0	0	0	0	0

average trip duration: 1357.1285204991088 seconds = 00:22:37
