pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
shop_1---home_1	810	561	325	222	155	110	82	63	52	35	27	33	48
shop_1---home_2	422	283	115	79	47	42	34	22	17	9	7	9	15
shop_1---home_3	81	40	26	12	6	4	7	2	0	3	1	1	4
shop_1---home_4	12	4	5	3	1	1	0	1	0	1	0	0	0
shop_1---home_5	0	0	1	0	0	0	0	0	0	0	0	0	0
shop_1---leisure_1	242	144	44	32	24	9	18	12	6	2	1	6	6
shop_1---leisure_2	54	22	8	9	3	4	2	2	0	1	2	0	1
shop_1---leisure_3	3	5	2	1	2	0	1	2	0	0	0	1	0
shop_1---remote_home_1	1	1	0	0	1	0	0	0	0	0	0	0	0
shop_1---remote_work_1	9	3	1	3	1	1	1	0	0	1	0	0	2
shop_1---remote_work_2	2	3	0	2	0	1	0	0	0	0	0	0	0
shop_1---remote_work_3	0	0	0	1	0	0	0	0	0	0	0	0	0
shop_1---shop_2	340	164	69	38	28	23	23	9	9	7	1	4	4
shop_1---work_1	51	45	20	15	9	11	12	9	4	1	2	7	5
shop_1---work_2	160	73	25	10	10	7	6	3	1	3	1	1	7
shop_1---work_3	15	5	2	1	2	0	0	0	0	0	0	0	0
shop_1---work_4	0	1	0	0	0	1	0	0	0	1	0	0	0
shop_1---work_5	1	2	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_1	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---education_2	0	0	2	0	0	0	0	0	0	0	0	0	0
shop_2---education_3	3	1	0	0	0	0	0	0	0	0	0	0	0
shop_2---escort_kids_1	1	1	1	0	1	0	0	0	0	0	0	0	0
shop_2---escort_kids_2	0	0	0	0	1	0	0	0	0	0	0	1	0
shop_2---escort_other_1	5	4	0	1	1	0	1	0	0	0	0	0	0
shop_2---escort_other_2	1	0	0	1	0	1	1	0	0	0	0	0	0
shop_2---home_1	225	161	88	61	33	33	27	21	10	7	2	6	11
shop_2---home_2	66	54	21	20	11	11	8	7	2	1	1	1	4
shop_2---home_3	25	17	11	5	2	4	1	1	0	0	3	0	5
shop_2---home_4	3	3	0	1	0	0	0	0	0	0	0	0	0
shop_2---home_5	0	0	0	0	0	1	0	0	0	0	0	0	0
shop_2---leisure_1	27	33	16	13	3	3	5	3	2	1	2	1	3
shop_2---leisure_2	9	7	8	4	7	1	1	0	1	0	0	0	0
shop_2---leisure_3	4	0	1	0	0	1	0	0	0	0	0	0	0
shop_2---leisure_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_2---remote_home_1	0	0	1	1	0	0	0	0	0	0	0	0	0
shop_2---remote_work_1	1	4	2	1	1	2	1	0	1	0	0	0	0
shop_2---shop_3	51	35	16	6	6	7	4	3	6	3	2	0	3
shop_2---work_1	2	2	0	0	0	0	0	0	0	0	0	0	0
shop_2---work_2	17	14	3	4	1	0	0	0	0	0	0	0	0
shop_2---work_3	5	3	3	3	0	0	1	0	0	0	0	0	0
shop_2---work_4	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---escort_kids_2	0	1	0	0	0	0	1	0	0	0	0	0	0
shop_3---escort_other_1	0	0	1	0	0	0	0	0	0	1	0	0	0
shop_3---escort_other_2	0	0	0	1	0	0	0	0	0	0	0	0	0
shop_3---home_1	70	43	22	1	8	5	6	4	5	0	0	1	3
shop_3---home_2	5	4	2	2	0	1	2	0	0	0	1	0	0
shop_3---home_3	8	5	1	3	0	1	0	0	0	0	0	0	0
shop_3---home_4	1	0	1	1	0	0	0	0	0	0	0	0	0
shop_3---leisure_1	6	5	4	0	2	2	0	0	0	0	0	0	1
shop_3---leisure_2	5	2	1	2	0	0	0	0	0	0	0	0	0
shop_3---leisure_3	3	0	0	0	1	0	0	0	0	1	0	0	0
shop_3---remote_work_3	1	0	0	0	0	0	0	0	1	0	0	0	0
shop_3---shop_4	18	19	1	1	2	1	1	1	0	0	0	1	0
shop_3---work_1	0	1	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_2	0	2	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_3	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_3---work_4	3	0	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_1	11	11	5	1	0	0	0	0	1	1	0	1	0
shop_4---home_2	3	2	0	0	0	0	0	0	0	0	0	0	0
shop_4---home_3	1	0	1	0	0	0	1	0	0	0	0	0	0
shop_4---leisure_1	1	0	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_2	1	2	1	0	0	0	0	0	0	0	0	0	0
shop_4---leisure_3	2	0	0	0	0	0	0	1	0	0	0	0	0
shop_4---remote_work_4	0	2	0	0	0	0	0	0	0	0	0	0	0
shop_4---shop_5	4	3	0	0	0	2	0	0	0	0	0	0	0
shop_4---work_1	0	0	0	0	1	0	0	0	0	0	0	0	0
shop_5---home_1	3	1	0	1	0	2	0	0	1	0	0	0	0
shop_5---shop_6	2	0	1	0	0	1	1	0	0	0	0	0	0
shop_6---home_1	1	0	2	0	0	0	0	0	0	1	0	0	0
shop_6---home_2	1	0	0	0	0	0	0	0	0	0	0	0	0
shop_7---home_1	1	0	0	0	0	0	0	0	0	0	0	0	0
work_1---education_1	0	2	9	2	3	3	4	3	1	3	3	6	8
work_1---escort_kids_1	4	5	4	2	1	0	0	0	0	0	0	0	1
work_1---escort_kids_2	4	3	3	4	1	1	2	2	0	2	0	2	0
work_1---escort_other_1	8	7	3	1	2	2	3	0	2	1	0	4	3
work_1---escort_other_2	0	1	0	1	0	1	0	1	0	0	1	0	0
work_1---home_1	131	168	140	134	118	112	90	92	65	75	85	163	128
work_1---home_2	194	266	229	177	127	93	77	57	55	51	48	67	79
work_1---home_3	9	8	3	3	1	1	0	0	4	3	0	2	0
work_1---home_4	0	0	0	1	0	0	0	0	0	0	0	0	1
work_1---leisure_1	386	170	78	50	46	30	31	21	10	19	12	14	14
work_1---leisure_2	14	7	1	0	1	1	0	1	0	1	0	0	1
work_1---remote_home_1	1	1	0	1	0	2	0	0	0	0	0	0	0
work_1---remote_work_1	53	49	42	29	24	18	17	8	5	3	3	1	8
work_1---remote_work_2	1	4	2	3	1	1	0	0	1	0	0	0	0
work_1---remote_work_3	0	1	1	0	1	0	0	0	1	0	0	0	0
work_1---shop_1	236	139	76	60	48	37	25	25	16	22	17	20	29
work_1---shop_2	10	13	10	2	1	5	1	0	0	0	0	0	0
work_1---work_2	28	17	6	8	2	4	5	3	2	2	5	2	12
work_2---education_1	1	0	0	0	3	1	3	2	1	0	0	1	3
work_2---escort_kids_1	0	3	1	0	0	2	0	0	0	1	0	0	3
work_2---escort_kids_2	2	0	0	0	0	0	0	0	0	1	0	0	0
work_2---escort_kids_3	0	1	0	0	0	1	0	0	0	0	0	0	0
work_2---escort_kids_4	0	1	0	0	0	0	0	0	0	0	0	0	0
work_2---escort_other_1	3	4	1	2	0	2	1	0	0	0	0	0	3
work_2---escort_other_2	0	0	1	1	0	0	0	1	0	0	0	0	0
work_2---home_1	121	149	124	104	77	65	58	50	47	40	42	79	88
work_2---home_2	25	27	30	19	25	16	8	20	13	10	18	25	15
work_2---home_3	41	56	32	36	22	14	11	11	5	4	4	3	10
work_2---home_4	0	2	2	1	4	0	0	1	0	0	0	0	0
work_2---leisure_1	25	16	11	9	6	1	7	0	5	5	1	0	9
work_2---leisure_2	18	8	10	9	10	5	8	3	7	8	2	9	8
work_2---remote_home_1	0	0	0	0	1	0	0	0	0	0	0	0	0
work_2---remote_work_1	8	2	5	4	1	2	0	1	1	0	1	0	0
work_2---remote_work_2	6	5	4	3	2	1	0	1	1	0	0	0	4
work_2---remote_work_3	2	1	2	0	1	0	0	0	0	0	0	0	0
work_2---shop_1	64	50	25	21	13	9	4	11	5	2	4	8	11
work_2---shop_2	14	4	3	5	4	2	7	3	3	2	0	3	7
work_2---shop_3	2	3	0	1	0	1	1	0	0	0	0	0	0
work_2---shop_4	0	0	0	0	0	0	0	0	1	0	0	0	0
work_2---work_3	5	4	5	5	3	2	1	1	1	0	1	0	1
work_3---education_1	0	0	0	0	0	1	0	0	0	0	0	0	0
work_3---home_1	11	19	14	22	15	9	4	5	1	2	1	3	13
work_3---home_2	5	3	1	2	2	2	0	0	2	1	1	3	3
work_3---home_3	4	1	5	3	2	1	0	1	1	0	0	0	0
work_3---home_4	0	1	3	4	5	1	1	0	0	0	0	0	0
work_3---leisure_1	4	0	1	1	1	1	1	0	0	0	0	0	1
work_3---leisure_2	2	1	0	0	0	0	0	0	0	0	0	0	0
work_3---leisure_3	0	0	0	0	0	0	0	0	0	0	1	1	0
work_3---remote_work_1	0	1	0	1	0	0	1	0	0	0	0	0	0
work_3---remote_work_2	3	3	3	1	0	0	1	0	0	0	0	1	1
work_3---remote_work_3	1	4	1	0	0	4	0	0	0	0	0	0	0
work_3---shop_1	5	3	0	2	2	0	0	0	1	0	0	0	1
work_3---shop_2	2	0	0	0	0	0	0	0	0	0	0	1	0
work_3---shop_3	5	0	0	1	0	0	0	0	0	0	0	0	0
work_3---work_4	3	0	0	3	1	1	1	1	0	0	0	0	0
work_4---escort_other_1	0	0	0	1	0	0	0	0	0	0	0	0	0
work_4---home_1	9	5	5	4	3	4	1	2	2	2	2	2	1
work_4---home_3	1	0	0	0	0	0	0	0	0	0	0	0	0
work_4---leisure_1	0	0	0	1	0	0	0	0	0	0	0	0	0
work_4---remote_work_2	0	0	0	0	0	0	1	0	0	0	0	0	0
work_4---remote_work_4	0	1	0	0	0	0	1	0	0	0	0	0	0
work_4---shop_1	4	2	1	0	0	0	0	0	0	0	0	0	0
work_4---work_5	1	0	2	0	2	0	0	0	0	0	0	0	0
work_5---home_1	3	0	0	0	0	2	0	0	0	0	0	0	1
work_5---leisure_3	0	0	1	0	0	0	0	0	0	0	0	0	0
work_5---shop_2	0	0	0	0	0	0	1	2	0	0	0	0	0

average trip duration: 1214.49877511024 seconds = 00:20:14
