time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_av	arrivals_av	stuck_av	en-route_av	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
06:35:00	23700	192	130	0	857	3	2	0	37	15	8	0	73	102	72	0	319	53	27	0	342	19	21	0	86
06:40:00	24000	225	143	0	939	4	2	0	39	21	17	0	77	109	91	0	337	61	20	0	383	30	13	0	103
06:45:00	24300	236	173	0	1002	9	0	0	48	28	19	0	86	103	98	0	342	66	37	0	412	30	19	0	114
06:50:00	24600	228	186	0	1044	7	4	0	51	27	22	0	91	103	111	0	334	63	39	0	436	28	10	0	132
06:55:00	24900	267	210	0	1101	11	5	0	57	40	31	0	100	104	107	0	331	83	36	0	483	29	31	0	130
07:00:00	25200	278	195	0	1184	11	4	0	64	38	30	0	108	114	94	0	351	75	45	0	513	40	22	0	148
07:05:00	25500	276	211	0	1249	8	4	0	68	31	25	0	114	123	94	0	380	64	59	0	518	50	29	0	169
07:10:00	25800	297	211	0	1335	7	6	0	69	40	33	0	121	132	98	0	414	74	53	0	539	44	21	0	192
07:15:00	26100	315	251	0	1399	17	3	0	83	30	39	0	112	137	109	0	442	74	67	0	546	57	33	0	216
07:20:00	26400	261	239	0	1421	6	3	0	86	32	24	0	120	115	113	0	444	63	54	0	555	45	45	0	216
07:25:00	26700	274	261	0	1434	2	3	0	85	41	35	0	126	108	123	0	429	64	60	0	559	59	40	0	235
07:30:00	27000	306	288	0	1452	10	3	0	92	29	41	0	114	110	119	0	420	87	85	0	561	70	40	0	265
07:35:00	27300	270	259	0	1463	12	8	0	96	27	27	0	114	103	103	0	420	54	70	0	545	74	51	0	288
07:40:00	27600	293	295	0	1461	9	7	0	98	32	35	0	111	118	110	0	428	63	80	0	528	71	63	0	296
07:45:00	27900	318	305	0	1474	9	11	0	96	31	35	0	107	107	118	0	417	65	76	0	517	106	65	0	337
07:50:00	28200	316	314	0	1476	7	3	0	100	41	37	0	111	116	124	0	409	59	78	0	498	93	72	0	358
07:55:00	28500	298	317	0	1457	9	8	0	101	36	21	0	126	98	118	0	389	61	79	0	480	94	91	0	361
08:00:00	28800	282	342	0	1397	8	5	0	104	33	36	0	123	103	113	0	379	51	87	0	444	87	101	0	347
08:05:00	29100	293	359	0	1331	13	11	0	106	33	43	0	113	95	132	0	342	45	79	0	410	107	94	0	360
08:10:00	29400	254	314	0	1271	5	13	0	98	27	39	0	101	80	96	0	326	48	64	0	394	94	102	0	352
08:15:00	29700	196	304	0	1163	7	10	0	95	32	32	0	101	56	103	0	279	35	65	0	364	66	94	0	324
08:20:00	30000	198	283	0	1078	12	11	0	96	23	30	0	94	70	103	0	246	36	58	0	342	57	81	0	300
08:25:00	30300	204	247	0	1035	7	10	0	93	24	23	0	95	65	82	0	229	41	59	0	324	67	73	0	294
08:30:00	30600	184	240	0	979	7	8	0	92	22	25	0	92	66	92	0	203	35	39	0	320	54	76	0	272
08:35:00	30900	183	217	0	945	7	7	0	92	17	33	0	76	67	66	0	204	32	56	0	296	60	55	0	277
08:40:00	31200	207	236	0	916	7	10	0	89	29	24	0	81	67	82	0	189	49	57	0	288	55	63	0	269
08:45:00	31500	237	258	0	895	9	2	0	96	23	31	0	73	87	86	0	190	42	54	0	276	76	85	0	260
08:50:00	31800	220	228	0	887	9	3	0	102	22	22	0	73	98	85	0	203	21	47	0	250	70	71	0	259
08:55:00	32100	246	235	0	898	9	8	0	103	30	13	0	90	100	93	0	210	47	55	0	242	60	66	0	253
09:00:00	32400	260	256	0	902	11	12	0	102	20	28	0	82	105	93	0	222	46	47	0	241	78	76	0	255
09:05:00	32700	241	234	0	909	5	7	0	100	24	35	0	71	95	84	0	233	38	34	0	245	79	74	0	260
09:10:00	33000	256	259	0	906	11	8	0	103	22	28	0	65	96	97	0	232	44	41	0	248	83	85	0	258
09:15:00	33300	160	255	0	811	4	3	0	104	22	27	0	60	66	97	0	201	21	40	0	229	47	88	0	217
09:20:00	33600	171	214	0	768	10	4	0	110	10	17	0	53	70	81	0	190	25	45	0	209	56	67	0	206
09:25:00	33900	198	226	0	740	3	5	0	108	28	21	0	60	73	89	0	174	25	43	0	191	69	68	0	207
09:30:00	34200	205	212	0	733	9	7	0	110	20	24	0	56	79	78	0	175	33	39	0	185	64	64	0	207
09:35:00	34500	174	192	0	715	6	4	0	112	16	22	0	50	71	80	0	166	33	37	0	181	48	49	0	206
09:40:00	34800	176	215	0	676	8	8	0	112	13	17	0	46	59	77	0	148	33	42	0	172	63	71	0	198
09:45:00	35100	228	192	0	712	8	12	0	108	26	15	0	57	93	77	0	164	33	28	0	177	68	60	0	206
09:50:00	35400	251	198	0	765	8	6	0	110	20	19	0	58	101	73	0	192	45	28	0	194	77	72	0	211
09:55:00	35700	249	236	0	778	8	9	0	109	19	21	0	56	95	86	0	201	43	39	0	198	84	81	0	214
10:00:00	36000	282	241	0	819	15	9	0	115	27	16	0	67	112	89	0	224	33	39	0	192	95	88	0	221
10:05:00	36300	238	239	0	818	8	6	0	117	21	23	0	65	105	114	0	215	27	29	0	190	77	67	0	231
10:10:00	36600	270	257	0	831	9	5	0	121	27	34	0	58	103	86	0	232	34	35	0	189	97	97	0	231
10:15:00	36900	176	254	0	753	7	14	0	114	19	26	0	51	75	95	0	212	19	30	0	178	56	89	0	198
10:20:00	37200	180	197	0	736	2	5	0	111	18	16	0	53	88	86	0	214	18	28	0	168	54	62	0	190
10:25:00	37500	190	212	0	714	6	8	0	109	27	29	0	51	86	90	0	210	16	28	0	156	55	57	0	188
10:30:00	37800	171	209	0	676	6	6	0	109	19	14	0	56	64	79	0	195	15	36	0	135	67	74	0	181
10:35:00	38100	176	211	0	641	8	9	0	108	13	26	0	43	70	95	0	170	20	26	0	129	65	55	0	191
10:40:00	38400	179	202	0	618	3	3	0	108	20	21	0	42	77	83	0	164	21	21	0	129	58	74	0	175
10:45:00	38700	230	182	0	666	10	7	0	111	13	15	0	40	88	73	0	179	38	25	0	142	81	62	0	194
10:50:00	39000	207	199	0	674	8	8	0	111	22	18	0	44	82	86	0	175	27	26	0	143	68	61	0	201
10:55:00	39300	194	205	0	663	6	9	0	108	18	20	0	42	86	85	0	176	26	30	0	139	58	61	0	198
11:00:00	39600	225	184	0	704	9	12	0	105	21	14	0	49	92	72	0	196	37	20	0	156	66	66	0	198
11:05:00	39900	233	216	0	721	14	7	0	112	23	21	0	51	84	85	0	195	35	27	0	164	77	76	0	199
11:10:00	40200	217	190	0	748	12	11	0	113	23	23	0	51	95	76	0	214	34	28	0	170	53	52	0	200
11:15:00	40500	245	228	0	765	9	9	0	113	20	24	0	47	80	96	0	198	46	30	0	186	90	69	0	221
11:20:00	40800	206	195	0	776	5	3	0	115	16	10	0	53	63	83	0	178	42	24	0	204	80	75	0	226
11:25:00	41100	223	220	0	779	12	5	0	122	18	15	0	56	69	80	0	167	34	35	0	203	90	85	0	231
11:30:00	41400	285	230	0	834	9	9	0	122	39	25	0	70	91	83	0	175	54	30	0	227	92	83	0	240
11:35:00	41700	348	261	0	921	17	8	0	131	46	39	0	77	105	82	0	198	48	50	0	225	132	82	0	290
11:40:00	42000	337	284	0	974	16	8	0	139	54	38	0	93	84	86	0	196	53	41	0	237	130	111	0	309
11:45:00	42300	494	310	0	1158	19	7	0	151	55	46	0	102	149	90	0	255	67	39	0	265	204	128	0	385
11:50:00	42600	492	389	0	1261	12	9	0	154	62	48	0	116	161	124	0	292	61	50	0	276	196	158	0	423
11:55:00	42900	539	408	0	1392	20	10	0	164	65	50	0	131	192	123	0	361	62	43	0	295	200	182	0	441
12:00:00	43200	459	422	0	1429	17	6	0	175	41	56	0	116	145	128	0	378	67	67	0	295	189	165	0	465
12:05:00	43500	400	400	0	1429	19	9	0	185	33	49	0	100	148	131	0	395	51	38	0	308	149	173	0	441
12:10:00	43800	417	432	0	1414	17	11	0	191	36	37	0	99	161	150	0	406	61	58	0	311	142	176	0	407
12:15:00	44100	226	391	0	1249	11	10	0	192	13	31	0	81	85	142	0	349	34	61	0	284	83	147	0	343
12:20:00	44400	208	333	0	1124	12	13	0	191	16	39	0	58	63	119	0	293	34	46	0	272	83	116	0	310
12:25:00	44700	182	296	0	1010	7	13	0	185	14	18	0	54	66	109	0	250	22	48	0	246	73	108	0	275
12:30:00	45000	224	251	0	983	10	9	0	186	23	16	0	61	82	96	0	236	34	42	0	238	75	88	0	262
12:35:00	45300	279	283	0	979	6	12	0	180	30	33	0	58	94	95	0	235	43	52	0	229	106	91	0	277
12:40:00	45600	222	267	0	934	9	9	0	180	27	19	0	66	83	80	0	238	26	51	0	204	77	108	0	246
12:45:00	45900	331	284	0	981	23	9	0	194	36	34	0	68	123	107	0	254	51	35	0	220	98	99	0	245
12:50:00	46200	314	285	0	1010	8	12	0	190	37	36	0	69	130	112	0	272	37	38	0	219	102	87	0	260
12:55:00	46500	348	294	0	1064	14	11	0	193	27	26	0	70	124	104	0	292	61	50	0	230	122	103	0	279
13:00:00	46800	362	299	0	1127	9	9	0	193	35	27	0	78	143	110	0	325	64	39	0	255	111	114	0	276
13:05:00	47100	361	287	0	1201	14	14	0	193	40	31	0	87	126	107	0	344	48	42	0	261	133	93	0	316
13:10:00	47400	364	325	0	1240	15	12	0	196	49	42	0	94	150	118	0	376	49	45	0	265	101	108	0	309
13:15:00	47700	345	321	0	1264	17	16	0	197	39	37	0	96	111	109	0	378	63	51	0	277	115	108	0	316
13:20:00	48000	326	338	0	1252	12	20	0	189	39	40	0	95	101	125	0	354	46	45	0	278	128	108	0	336
13:25:00	48300	320	323	0	1249	18	13	0	194	35	37	0	93	125	121	0	358	37	41	0	274	105	111	0	330
13:30:00	48600	266	320	0	1195	13	14	0	193	26	42	0	77	88	118	0	328	42	42	0	274	97	104	0	323
13:35:00	48900	263	309	0	1149	16	15	0	194	24	27	0	74	106	121	0	313	35	54	0	255	82	92	0	313
13:40:00	49200	248	277	0	1120	10	12	0	192	25	24	0	75	94	110	0	297	33	44	0	244	86	87	0	312
13:45:00	49500	277	291	0	1106	19	14	0	197	30	32	0	73	103	99	0	301	42	49	0	237	83	97	0	298
13:50:00	49800	283	277	0	1112	8	10	0	195	36	21	0	88	106	104	0	303	42	42	0	237	91	100	0	289
13:55:00	50100	263	278	0	1097	10	7	0	198	33	29	0	92	110	104	0	309	37	48	0	226	73	90	0	272
14:00:00	50400	276	280	0	1093	14	15	0	197	30	25	0	97	122	123	0	308	34	35	0	225	76	82	0	266
14:05:00	50700	239	241	0	1091	8	8	0	197	17	27	0	87	102	88	0	322	36	35	0	226	76	83	0	259
14:10:00	51000	247	270	0	1068	10	8	0	199	25	26	0	86	87	114	0	295	35	39	0	222	90	83	0	266
14:15:00	51300	170	231	0	1007	8	6	0	201	12	20	0	78	67	94	0	268	35	32	0	225	48	79	0	235
14:20:00	51600	200	237	0	970	6	8	0	199	17	21	0	74	75	91	0	252	42	35	0	232	60	82	0	213
14:25:00	51900	184	223	0	931	3	6	0	196	11	18	0	67	82	98	0	236	28	44	0	216	60	57	0	216
14:30:00	52200	153	211	0	873	6	5	0	197	18	21	0	64	68	84	0	220	22	39	0	199	39	62	0	193
14:35:00	52500	184	215	0	842	4	7	0	194	17	16	0	65	81	94	0	207	37	38	0	198	45	60	0	178
14:40:00	52800	164	176	0	830	2	9	0	187	17	17	0	65	73	77	0	203	22	27	0	193	50	46	0	182
14:45:00	53100	238	215	0	853	10	4	0	193	32	29	0	68	82	83	0	202	34	41	0	186	80	58	0	204
14:50:00	53400	239	191	0	901	10	3	0	200	26	24	0	70	100	73	0	229	34	31	0	189	69	60	0	213
14:55:00	53700	248	239	0	910	8	1	0	207	31	26	0	75	86	104	0	211	45	38	0	196	78	70	0	221
15:00:00	54000	267	227	0	950	7	4	0	210	31	30	0	76	106	90	0	227	46	34	0	208	77	69	0	229
15:05:00	54300	242	226	0	966	6	4	0	212	23	24	0	75	100	87	0	240	53	29	0	232	60	82	0	207
15:10:00	54600	261	263	0	964	6	5	0	213	33	31	0	77	89	101	0	228	61	52	0	241	72	74	0	205
15:15:00	54900	228	224	0	968	7	6	0	214	28	35	0	70	82	88	0	222	35	27	0	249	76	68	0	213
15:20:00	55200	229	233	0	964	3	6	0	211	24	22	0	72	86	87	0	221	38	40	0	247	78	78	0	213
15:25:00	55500	212	226	0	950	3	5	0	209	20	22	0	70	88	105	0	204	28	31	0	244	73	63	0	223
15:30:00	55800	225	230	0	945	8	2	0	215	22	31	0	61	79	90	0	193	45	37	0	252	71	70	0	224
15:35:00	56100	236	232	0	949	5	2	0	218	33	21	0	73	88	80	0	201	43	48	0	247	67	81	0	210
15:40:00	56400	218	211	0	956	3	4	0	217	24	17	0	80	82	90	0	193	36	47	0	236	73	53	0	230
15:45:00	56700	319	231	0	1044	9	7	0	219	37	34	0	83	107	85	0	215	68	34	0	270	98	71	0	257
15:50:00	57000	282	227	0	1099	3	2	0	220	27	24	0	86	122	80	0	257	52	47	0	275	78	74	0	261
15:55:00	57300	323	273	0	1149	8	3	0	225	36	40	0	82	113	102	0	268	72	42	0	305	94	86	0	269
16:00:00	57600	334	273	0	1210	12	4	0	233	32	34	0	80	123	100	0	291	70	39	0	336	97	96	0	270
16:05:00	57900	361	271	0	1300	8	2	0	239	39	29	0	90	132	85	0	338	76	54	0	358	106	101	0	275
16:10:00	58200	332	296	0	1336	9	1	0	247	36	25	0	101	132	130	0	340	68	43	0	383	87	97	0	265
16:15:00	58500	245	262	0	1319	4	3	0	248	19	39	0	81	100	104	0	336	50	40	0	393	72	76	0	261
16:20:00	58800	318	282	0	1355	8	7	0	249	32	26	0	87	123	116	0	343	63	57	0	399	92	76	0	277
16:25:00	59100	253	253	0	1355	3	1	0	251	21	24	0	84	93	98	0	338	59	52	0	406	77	78	0	276
16:30:00	59400	300	275	0	1380	8	2	0	257	29	31	0	82	118	100	0	356	67	62	0	411	78	80	0	274
16:35:00	59700	273	270	0	1383	7	3	0	261	30	30	0	82	114	98	0	372	54	58	0	407	68	81	0	261
16:40:00	60000	264	261	0	1386	5	4	0	262	32	20	0	94	105	114	0	363	44	47	0	404	78	76	0	263
16:45:00	60300	393	292	0	1487	13	10	0	265	45	35	0	104	167	111	0	419	76	59	0	421	92	77	0	278
16:50:00	60600	378	298	0	1567	8	2	0	271	37	32	0	109	165	135	0	449	69	52	0	438	99	77	0	300
16:55:00	60900	360	310	0	1617	6	0	0	277	37	30	0	116	154	132	0	471	81	59	0	460	82	89	0	293
17:00:00	61200	388	303	0	1702	10	5	0	282	33	29	0	120	182	127	0	526	77	61	0	476	86	81	0	298
17:05:00	61500	418	322	0	1798	13	2	0	293	45	29	0	136	191	139	0	578	85	47	0	514	84	105	0	277
17:10:00	61800	420	351	0	1867	8	3	0	298	52	41	0	147	182	145	0	615	83	71	0	526	95	91	0	281
17:15:00	62100	299	345	0	1821	6	2	0	302	32	39	0	140	143	173	0	585	55	55	0	526	63	76	0	268
17:20:00	62400	326	330	0	1817	6	4	0	304	27	42	0	125	172	138	0	619	70	66	0	530	51	80	0	239
17:25:00	62700	301	329	0	1789	10	4	0	310	33	38	0	120	136	160	0	595	61	70	0	521	61	57	0	243
17:30:00	63000	327	319	0	1797	4	2	0	312	24	28	0	116	157	162	0	590	72	66	0	527	70	61	0	252
17:35:00	63300	277	324	0	1750	8	3	0	317	33	34	0	115	122	156	0	556	53	67	0	513	61	64	0	249
17:40:00	63600	283	292	0	1741	7	2	0	322	34	29	0	120	140	148	0	548	51	64	0	500	51	49	0	251
17:45:00	63900	312	286	0	1767	11	1	0	332	37	33	0	124	138	128	0	558	50	67	0	483	76	57	0	270
17:50:00	64200	321	306	0	1782	9	3	0	338	33	40	0	117	166	135	0	589	41	59	0	465	72	69	0	273
17:55:00	64500	333	346	0	1769	8	2	0	344	40	33	0	124	155	158	0	586	59	81	0	443	71	72	0	272
18:00:00	64800	308	335	0	1742	13	3	0	354	38	34	0	128	143	164	0	565	54	68	0	429	60	66	0	266
18:05:00	65100	296	297	0	1741	6	2	0	358	36	33	0	131	136	131	0	570	56	66	0	419	62	65	0	263
18:10:00	65400	285	347	0	1679	7	3	0	362	39	42	0	128	126	176	0	520	55	70	0	404	58	56	0	265
18:15:00	65700	252	275	0	1656	8	3	0	367	19	32	0	115	114	121	0	513	46	60	0	390	65	59	0	271
18:20:00	66000	251	276	0	1631	1	4	0	364	21	27	0	109	131	131	0	513	42	54	0	378	56	60	0	267
18:25:00	66300	265	308	0	1588	7	3	0	368	30	35	0	104	119	148	0	484	52	46	0	384	57	76	0	248
18:30:00	66600	232	288	0	1532	6	2	0	372	23	29	0	98	111	149	0	446	36	44	0	376	56	64	0	240
18:35:00	66900	230	261	0	1501	6	5	0	373	26	31	0	93	97	118	0	425	36	51	0	361	65	56	0	249
18:40:00	67200	218	263	0	1456	7	4	0	376	21	25	0	89	100	124	0	401	39	49	0	351	51	61	0	239
18:45:00	67500	223	232	0	1447	6	2	0	380	25	22	0	92	113	117	0	397	37	44	0	344	42	47	0	234
18:50:00	67800	217	263	0	1401	2	1	0	381	24	23	0	93	105	122	0	380	35	57	0	322	51	60	0	225
18:55:00	68100	217	253	0	1365	6	3	0	384	16	29	0	80	106	127	0	359	31	46	0	307	58	48	0	235
19:00:00	68400	205	244	0	1326	5	5	0	384	18	22	0	76	103	112	0	350	35	48	0	294	44	57	0	222
19:05:00	68700	214	225	0	1315	5	1	0	388	26	22	0	80	105	102	0	353	29	55	0	268	49	45	0	226
19:10:00	69000	210	234	0	1291	6	2	0	392	19	24	0	75	98	116	0	335	31	34	0	265	56	58	0	224
19:15:00	69300	153	233	0	1211	7	1	0	398	14	26	0	63	74	109	0	300	26	43	0	248	32	54	0	202
19:20:00	69600	146	209	0	1148	4	2	0	400	13	12	0	64	74	118	0	256	23	38	0	233	32	39	0	195
19:25:00	69900	141	181	0	1108	3	2	0	401	15	18	0	61	78	83	0	251	16	43	0	206	29	35	0	189
19:30:00	70200	139	185	0	1062	5	2	0	404	16	14	0	63	66	92	0	225	20	38	0	188	32	39	0	182
19:35:00	70500	128	194	0	996	5	5	0	404	17	15	0	65	54	103	0	176	17	31	0	174	35	40	0	177
19:40:00	70800	154	157	0	993	2	4	0	402	11	16	0	60	80	66	0	190	24	31	0	167	37	40	0	174
19:45:00	71100	147	146	0	994	4	0	0	406	18	12	0	66	76	81	0	185	17	19	0	165	32	34	0	172
